time_s,time_h,reference_C,outside_temperature_C,temperature_C,sensor_temperature_C,measured_temperature_C,filtered_temperature_C,error_C,P_feedforward_W,P_proportional_W,P_integral_W,P_requested_W,P_command_W,power_effective_W
70800.0,19.666666666666668,22.0,10.0,22.0065599944955,22.507486669331684,22.5,22.20879552466592,-0.20879552466591988,0.0,-93.95798609966394,499.25374791659556,2905.295761816931,2905.295761816931,2988.581987751275
70860.0,19.683333333333334,22.0,10.0,22.00640329836503,21.640425933261042,21.6,22.00586368311061,-0.005863683110611362,0.0,-2.638657399775113,499.24583194439623,2996.607174544621,2996.607174544621,2988.3545227720383
70920.0,19.7,22.0,10.0,22.006244342743198,22.189528924740053,22.200000000000003,22.07057578874041,-0.0705757887404097,0.0,-31.759104933184368,499.1505546295967,2967.391449696412,2967.391449696412,2988.0135761591387
70980.0,19.716666666666665,22.0,10.0,22.006081772628878,21.434446697247534,21.400000000000002,21.84705052582694,0.15294947417305949,0.0,68.82726337787676,499.3570364197304,3068.1842997976073,3068.1842997976073,2988.602380178687
71040.0,19.733333333333334,22.0,10.0,22.005926755873137,22.00874003030607,22.0,21.898033683884627,0.10196631611537299,0.0,45.884842251917846,499.4946909464861,3045.379533198404,3045.379533198404,2989.799666257176
71100.0,19.75,22.0,10.0,22.005786571600602,21.784029666810763,21.8,21.86535578925642,0.13464421074358057,0.0,60.58989483461126,499.67646063098994,3060.266355465601,3060.266355465601,2989.6361945405342
71160.0,19.766666666666666,22.0,10.0,22.005644846220285,22.404008604242296,22.400000000000002,22.043570526170946,-0.04357052617094581,0.0,-19.606736776925615,499.61764042065914,2980.0109036437334,2980.0109036437334,2990.3338286677326
71220.0,19.783333333333335,22.0,10.0,22.005511917625636,22.038785623285847,22.0,22.029047017447297,-0.029047017447297208,0.0,-13.071157851283743,499.5784269471053,2986.5072690958214,2986.5072690958214,2990.591339769631
71280.0,19.8,22.0,10.0,22.005382477949993,21.858028128358836,21.900000000000002,21.986031344964864,0.013968655035135669,0.0,6.285894765811051,499.5972846314027,3005.8831793972136,3005.8831793972136,2991.310395159933
71340.0,19.816666666666666,22.0,10.0,22.00526205525806,21.9053994843163,21.900000000000002,21.957354229976577,0.04264577002342307,0.0,19.19059651054038,499.6548564209343,3018.8454529314745,3018.8454529314745,2992.0787737204646
71400.0,19.833333333333332,22.0,10.0,22.005151214376934,21.89009206396849,21.900000000000002,21.938236153317717,0.06176384668228252,0.0,27.793731007027134,499.7382376139554,3027.5319686209823,3027.5319686209823,2993.628217589477
71460.0,19.85,22.0,10.0,22.005059299344875,22.042721621057414,22.0,21.958824102211814,0.04117589778818598,0.0,18.52915400468369,499.7938250759694,3018.322979080653,3018.322979080653,2995.182585139222
71520.0,19.866666666666667,22.0,10.0,22.00498631246851,21.973356618392568,22.0,21.972549401474545,0.02745059852545495,0.0,12.352769336454728,499.83088338397874,3012.1836527204337,3012.1836527204337,2995.7300450599473
71580.0,19.883333333333333,22.0,10.0,22.004920114071822,22.136097228868127,22.1,22.015032934316363,-0.015032934316362656,0.0,-6.764820442363195,499.8105889226516,2993.0457684802886,2993.0457684802886,2996.8666296465344
71640.0,19.9,22.0,10.0,22.004867753285364,22.3129199696703,22.3,22.110021956210907,-0.11002195621090749,0.0,-49.50988029490837,499.6620592817669,2950.1521789868584,2950.1521789868584,2997.3823538219276
71700.0,19.916666666666668,22.0,10.0,22.00482173827137,22.14510414765287,22.1,22.106681304140604,-0.10668130414060428,0.0,-48.00658686327193,499.51803952117706,2951.511452657905,2951.511452657905,2997.48745437123
71760.0,19.933333333333334,22.0,10.0,22.00477712250901,21.75957651296819,21.8,22.004454202760403,-0.004454202760403092,0.0,-2.0043912421813914,499.5120263474505,2997.507635105269,2997.507635105269,2996.569784429266
71820.0,19.95,22.0,10.0,22.004721628554634,21.67996026725744,21.700000000000003,21.902969468506935,0.09703053149306484,0.0,43.66373917187918,499.6430175649662,3043.3067567368453,3043.3067567368453,2996.237479776038
71880.0,19.966666666666665,22.0,10.0,22.004662313426284,21.853578408295142,21.900000000000002,21.90197964567129,0.09802035432871037,0.0,44.109159447919666,499.7753450433099,3043.8845044912296,3043.8845044912296,2995.288510726833
71940.0,19.983333333333334,22.0,10.0,22.00459178861473,22.215234841476676,22.200000000000003,22.001319763780863,-0.0013197637808630702,0.0,-0.5938937013883816,499.7735633622058,2999.179669660817,2999.179669660817,2994.189055957205
72000.0,20.0,22.0,10.0,22.00450828192037,21.9374986511873,21.900000000000002,21.967546509187244,0.03245349081275606,0.0,14.604070865740226,499.81737557480295,3014.421446440543,3014.421446440543,2993.4970575195753
72060.0,20.016666666666666,22.0,10.0,22.004416721764844,21.870902157949526,21.900000000000002,21.94503100612483,0.05496899387517118,0.0,24.73604724382703,499.8915837165344,3024.627630960362,3024.627630960362,2993.8282637797984
72120.0,20.033333333333335,22.0,10.0,22.004329410764907,22.031985922326083,22.0,21.96335400408322,0.03664599591677842,0.0,16.490698162550288,499.94105581102207,3016.4317539735725,3016.4317539735725,2993.3261475293903
72180.0,20.05,22.0,10.0,22.004236336302966,21.721131146384682,21.700000000000003,21.87556933605548,0.12443066394451918,0.0,55.99379877503363,500.1090372073471,3056.102835982381,3056.102835982381,2993.7827816122926
72240.0,20.066666666666666,22.0,10.0,22.004149020673406,21.776283476339547,21.8,21.85037955737032,0.14962044262967922,0.0,67.32919918335566,500.3110248048972,3067.6402239882527,3067.6402239882527,2994.3661429465715
72300.0,20.083333333333332,22.0,10.0,22.004068967326745,22.10613405236864,22.1,21.933586371580216,0.06641362841978449,0.0,29.88613278890302,500.4006832032639,3030.286815992167,3030.286815992167,2994.277840138229
72360.0,20.1,22.0,10.0,22.003988094506422,21.943357395924778,21.900000000000002,21.92239091438681,0.07760908561319013,0.0,34.92408852593556,500.50545546884166,3035.4295439947773,3035.4295439947773,2993.7482147408805
72420.0,20.116666666666667,22.0,10.0,22.003901108799795,21.91325386038169,21.900000000000002,21.914927276257874,0.08507272374212604,0.0,38.28272568395672,500.62030364589356,3038.9030293298506,3038.9030293298506,2993.933720231836
72480.0,20.133333333333333,22.0,10.0,22.00381661011618,22.067343615179478,22.1,21.976618184171915,0.02338181582808474,0.0,10.521817122638133,500.65186909726145,3011.1736862198995,3011.1736862198995,2994.087003163508
72540.0,20.15,22.0,10.0,22.00373420432379,21.88675996368763,21.900000000000002,21.951078789447944,0.04892121055205578,0.0,22.014544748425102,500.7179127315067,3022.732457479932,3022.732457479932,2994.2183108455847
72600.0,20.166666666666668,22.0,10.0,22.003653621440968,21.866395412128433,21.900000000000002,21.93405252629863,0.065947473701371,0.0,29.676363165616948,500.8069418210036,3030.48330498662,3030.48330498662,2993.8329830435814
72660.0,20.183333333333334,22.0,10.0,22.00356865637317,21.911606623866433,21.900000000000002,21.922701684199087,0.07729831580091329,0.0,34.78424211041098,500.9112945473348,3035.695536657746,3035.695536657746,2992.3573626898037
72720.0,20.2,22.0,10.0,22.003466238756328,22.12399035657865,22.1,21.981801122799393,0.0181988772006072,0.0,8.18949474027324,500.93586303155564,3009.125357771829,3009.125357771829,2992.428192887384
72780.0,20.216666666666665,22.0,10.0,22.003364978354707,22.01532896549895,22.0,21.987867415199595,0.0121325848004048,0.0,5.45966316018216,500.95224202103617,3006.411905181218,3006.411905181218,2992.010913834201
72840.0,20.233333333333334,22.0,10.0,22.00325901438565,21.76433949745039,21.8,21.925244943466396,0.07475505653360415,0.0,33.639775440121866,501.05316134735654,3034.692936787478,3034.692936787478,2993.280470266924
72900.0,20.25,22.0,10.0,22.0031686029857,21.94255722007986,21.900000000000002,21.91682996231093,0.08317003768906872,0.0,37.426516960080924,501.16544089823674,3038.5919578583175,3038.5919578583175,2994.148787982449
72960.0,20.266666666666666,22.0,10.0,22.003088882632532,22.132733667922793,22.1,21.97788664154062,0.022113358459378674,0.0,9.951011306720403,501.19529393215686,3011.146305238877,3011.146305238877,2995.2507474405015
73020.0,20.283333333333335,22.0,10.0,22.00302262495392,22.377173013585296,22.400000000000002,22.118591094360415,-0.11859109436041493,0.0,-53.36599246218672,501.03519595477036,2947.6692034925836,2947.6692034925836,2994.996750043889
73080.0,20.3,22.0,10.0,22.002953518079586,21.774482719655197,21.8,22.012394062906942,-0.012394062906942338,0.0,-5.577328308124052,501.0184639698459,2995.441135661722,2995.441135661722,2994.8552586947544
73140.0,20.316666666666666,22.0,10.0,22.002882920629684,22.07058997943939,22.1,22.04159604193796,-0.04159604193796085,0.0,-18.71821887208238,500.96230931322964,2982.2440904411474,2982.2440904411474,2995.039057373129
73200.0,20.333333333333332,22.0,10.0,22.00281474055627,21.9510650851932,22.0,22.027730694625305,-0.027730694625304864,0.0,-12.478812581387189,500.92487287548556,2988.4460602940985,2988.4460602940985,2995.4358306324348
73260.0,20.35,22.0,10.0,22.00275152630219,22.167855413664643,22.200000000000003,22.085153796416872,-0.08515379641687204,0.0,-38.31920838759242,500.8099152503228,2962.4907068627303,2962.4907068627303,2995.9707662655774
73320.0,20.366666666666667,22.0,10.0,22.002694920918472,22.092605916381686,22.1,22.09010253094458,-0.09010253094458065,0.0,-40.54613892506129,500.6882768335476,2960.1421379084863,2960.1421379084863,2996.3433031458285
73380.0,20.383333333333333,22.0,10.0,22.002642955793466,22.297078337341627,22.3,22.160068353963055,-0.1600683539630552,0.0,-72.03075928337483,500.4721845556975,2928.4414252723227,2928.4414252723227,2996.607308972072
73440.0,20.4,22.0,10.0,22.00259431463375,22.106484495088672,22.1,22.140045569308704,-0.14004556930870393,0.0,-63.02050618891677,500.2831230371308,2937.262616848214,2937.262616848214,2996.547949963876
73500.0,20.416666666666668,22.0,10.0,22.002545107089414,21.893522444643633,21.900000000000002,22.060030379539135,-0.06003037953913548,0.0,-27.013670792610966,500.202082024753,2973.1884112321422,2973.1884112321422,2995.774687114259
73560.0,20.433333333333334,22.0,10.0,22.00248676801352,21.89476813237766,21.900000000000002,22.006686919692758,-0.006686919692757698,0.0,-3.009113861740964,500.19305468316776,2997.183940821427,2997.183940821427,2995.036966539986
73620.0,20.45,22.0,10.0,22.002419751307958,22.083529773251385,22.1,22.037791279795172,-0.03779127979517227,0.0,-17.006075907827523,500.14203645544427,2983.135960547617,2983.135960547617,2995.0781443494075
73680.0,20.466666666666665,22.0,10.0,22.002353429786226,22.081342067671144,22.1,22.05852751986345,-0.05852751986344984,0.0,-26.337383938552428,500.06302430362865,2973.725640365076,2973.725640365076,2995.881954555865
73740.0,20.483333333333334,22.0,10.0,22.002296952951536,22.481884406468616,22.5,22.2056850132423,-0.2056850132422987,0.0,-92.55825595903443,499.7853495357515,2907.2270935767174,2907.2270935767174,2996.6819970547876
73800.0,20.5,22.0,10.0,22.00225024605734,22.33751678999046,22.3,22.23712334216153,-0.23712334216153153,0.0,-106.70550397268919,499.4652330238334,2892.759729051144,2892.759729051144,2996.7236249315547
