time_s,time_h,reference_C,outside_temperature_C,temperature_C,sensor_temperature_C,measured_temperature_C,filtered_temperature_C,error_C,P_feedforward_W,P_proportional_W,P_integral_W,P_requested_W,P_command_W,power_effective_W
48300.0,13.416666666666666,22.0,0.0,22.270392878230552,22.339199389000946,22.3,22.18835049557115,-0.18835049557115013,2500.0,-84.75772300701756,107.35887391606516,5522.601150909048,5522.601150909048,5564.342237267087
48360.0,13.433333333333334,22.0,0.0,22.270353806443065,22.28996970506153,22.3,22.225566997047434,-0.22556699704743366,2500.0,-101.50514867134515,107.05435847005113,5505.549209798705,5505.549209798705,5564.383850333196
48420.0,13.45,22.0,0.0,22.270315351227733,22.059577969142865,22.1,22.183711331364957,-0.18371133136495743,2500.0,-82.67009911423085,106.80634817270844,5524.136249058478,5524.136249058478,5564.189804883451
48480.0,13.466666666666667,22.0,0.0,22.27027468283265,22.377343692607077,22.400000000000002,22.255807554243304,-0.2558075542433045,2500.0,-115.11339940948702,106.46100797447998,5491.347608564993,5491.347608564993,5564.843850214698
48540.0,13.483333333333333,22.0,0.0,22.27024198498673,22.615423050093526,22.6,22.370538369495538,-0.370538369495538,2500.0,-166.74226627299208,105.96078117566101,5439.218514902669,5439.218514902669,5565.048732583868
48600.0,13.5,22.0,0.0,22.270211843822775,22.01475819662895,22.0,22.247025579663692,-0.24702557966369199,2500.0,-111.1615108486614,105.62729664311503,5494.465785794454,5494.465785794454,5565.959525442513
48660.0,13.516666666666667,22.0,0.0,22.270192722596615,22.262560096873074,22.3,22.264683719775796,-0.2646837197757961,2500.0,-119.10767389910824,105.26997362141769,5486.16229972231,5486.16229972231,5566.326521883933
48720.0,13.533333333333333,22.0,0.0,22.270178062691432,22.172541317018702,22.200000000000003,22.243122479850534,-0.24312247985053403,2500.0,-109.40511593274032,104.94175827361947,5495.53664234088,5495.53664234088,5565.330490693832
48780.0,13.55,22.0,0.0,22.270151494391683,22.331673861349582,22.3,22.26208165323369,-0.2620816532336896,2500.0,-117.93674395516032,104.58794804175399,5486.651204086594,5486.651204086594,5564.444952674122
48840.0,13.566666666666666,22.0,0.0,22.270114379340598,22.26222933664163,22.3,22.274721102155794,-0.2747211021557945,2500.0,-123.62449597010752,104.21707455384367,5480.592578583736,5480.592578583736,5563.133768721778
48900.0,13.583333333333334,22.0,0.0,22.270061641427237,22.229937650396966,22.200000000000003,22.249814068103866,-0.2498140681038663,2500.0,-112.41633064673984,103.87982556190344,5491.463494915163,5491.463494915163,5562.3000845688875
48960.0,13.6,22.0,0.0,22.269999057517783,22.08283598816632,22.1,22.19987604540258,-0.1998760454025792,2500.0,-89.94422043116063,103.60999290060997,5513.665772469449,5513.665772469449,5561.783309640932
49020.0,13.616666666666667,22.0,0.0,22.26993046006092,22.2560134092235,22.3,22.233250696935052,-0.23325069693505185,2500.0,-104.96281362077333,103.29510445974763,5498.332290838975,5498.332290838975,5561.727157287812
49080.0,13.633333333333333,22.0,0.0,22.269861394568192,22.136203162677294,22.1,22.1888337979567,-0.18883379795670052,2500.0,-84.97520908051524,103.04017883250609,5518.064969751991,5518.064969751991,5560.719530580156
49140.0,13.65,22.0,0.0,22.26978044475145,22.229701128931165,22.200000000000003,22.19255586530447,-0.19255586530447033,2500.0,-86.65013938701165,102.78022841434505,5516.130089027334,5516.130089027334,5559.84225749957
49200.0,13.666666666666666,22.0,0.0,22.26968921050719,22.246186455038746,22.200000000000003,22.195037243536316,-0.19503724353631569,2500.0,-87.76675959134207,102.51692813557102,5514.750168544229,5514.750168544229,5558.050812202733
49260.0,13.683333333333334,22.0,0.0,22.269576752622104,22.38963585655239,22.400000000000002,22.263358162357545,-0.2633581623575445,2500.0,-118.51117306089503,102.16139461638834,5483.650221555493,5483.650221555493,5557.17002870467
49320.0,13.7,22.0,0.0,22.269454062708693,22.142190596396848,22.1,22.208905441571698,-0.208905441571698,2500.0,-94.0074487072641,101.87937227026654,5507.871923563002,5507.871923563002,5556.3896278496795
49380.0,13.716666666666667,22.0,0.0,22.269322376054763,22.19383833536729,22.200000000000003,22.2059369610478,-0.2059369610478008,2500.0,-92.67163247151035,101.60135737285201,5508.929724901342,5508.929724901342,5555.427118954343
49440.0,13.733333333333333,22.0,0.0,22.269179534354052,22.472772914708273,22.5,22.303957974031867,-0.3039579740318672,2500.0,-136.78108831434025,101.19101410790898,5464.409925793569,5464.409925793569,5553.846825393088
49500.0,13.75,22.0,0.0,22.269018157655708,22.21455271853177,22.200000000000003,22.269305316021246,-0.26930531602124574,2500.0,-121.18739220956058,100.82745193128031,5479.64005972172,5479.64005972172,5551.615819070626
49560.0,13.766666666666667,22.0,0.0,22.26883049301159,22.205637648911154,22.200000000000003,22.246203544014165,-0.24620354401416478,2500.0,-110.79159480637415,100.49507714686119,5489.703482340487,5489.703482340487,5550.219878862053
49620.0,13.783333333333333,22.0,0.0,22.2686266400789,22.43068066956043,22.400000000000002,22.29746902934278,-0.2974690293427784,2500.0,-133.86106320425029,100.09349395724843,5466.232430752998,5466.232430752998,5549.629126107076
49680.0,13.8,22.0,0.0,22.26841630967195,22.312121546653604,22.3,22.29831268622852,-0.29831268622852036,2500.0,-134.24070880283415,99.69077183083992,5465.450063028006,5465.450063028006,5549.82025042032
49740.0,13.816666666666666,22.0,0.0,22.268208903747976,22.275657428524163,22.3,22.298875124152346,-0.29887512415234596,2500.0,-134.49380586855568,99.28729041323426,5464.793484544679,5464.793484544679,5549.019126787655
49800.0,13.833333333333334,22.0,0.0,22.267992506558183,22.301231603591685,22.3,22.299250082768232,-0.29925008276823206,2500.0,-134.6625372457044,98.88330280149715,5464.220765555792,5464.220765555792,5548.32048018841
49860.0,13.85,22.0,0.0,22.26776837480077,22.00916431362622,22.0,22.199500055178824,-0.19950005517882374,2500.0,-89.77502483047068,98.61397772700573,5508.8389528965345,5508.8389528965345,5547.942144347737
49920.0,13.866666666666667,22.0,0.0,22.26754037540854,22.34918110520666,22.3,22.23300003678588,-0.23300003678588155,2500.0,-104.8500165536467,98.2994276773448,5493.449411123698,5493.449411123698,5547.27364187013
49980.0,13.883333333333333,22.0,0.0,22.267305037984755,22.522064631425476,22.5,22.32200002452392,-0.32200002452391985,2500.0,-144.90001103576392,97.8647276442375,5452.964716608473,5452.964716608473,5547.920882944298
50040.0,13.9,22.0,0.0,22.267078173466132,22.37306146234779,22.400000000000002,22.348000016349282,-0.3480000163492818,2500.0,-156.60000735717682,97.394927622166,5440.794920264989,5440.794920264989,5548.927821229773
50100.0,13.916666666666666,22.0,0.0,22.26686407280049,21.94562866063543,21.900000000000002,22.198666677566187,-0.1986666775661874,2500.0,-89.40000490478432,97.12672760745163,5507.726722702667,5507.726722702667,5548.911966918853
50160.0,13.933333333333334,22.0,0.0,22.266650424185116,22.313702483717183,22.3,22.23244445171079,-0.23244445171079064,2500.0,-104.60000326985579,96.81292759764206,5492.212924327786,5492.212924327786,5548.473453318689
50220.0,13.95,22.0,0.0,22.266432154352383,22.07588717066726,22.1,22.18829630114053,-0.18829630114052875,2500.0,-84.73333551323793,96.55872759110235,5511.825392077864,5511.825392077864,5547.758049260023
50280.0,13.966666666666667,22.0,0.0,22.266205954480448,22.211538029407993,22.200000000000003,22.192197534093687,-0.19219753409368678,2500.0,-86.48889034215905,96.29926092007588,5509.810370577917,5509.810370577917,5547.364352589997
50340.0,13.983333333333333,22.0,0.0,22.265975708848085,22.282757652866295,22.3,22.22813168939579,-0.22813168939579143,2500.0,-102.65926022810615,95.99128313939157,5493.332022911285,5493.332022911285,5546.43074018958
50400.0,14.0,22.0,0.0,22.265734950603814,22.018328846059898,22.0,22.15208779293053,-0.15208779293052999,2500.0,-68.4395068187385,95.78596461893537,5527.346457800197,5527.346457800197,5544.6438697681315
50460.0,14.016666666666667,22.0,0.0,22.26547347218922,22.52389456022282,22.5,22.268058528620355,-0.2680585286203545,2500.0,-120.62633787915954,95.42408560529789,5474.797747726138,5474.797747726138,5543.80756836857
50520.0,14.033333333333333,22.0,0.0,22.265202742593075,22.242870410865677,22.200000000000003,22.245372352413572,-0.2453723524135718,2500.0,-110.4175585861073,95.09283292953957,5484.675274343432,5484.675274343432,5542.846813891132
50580.0,14.05,22.0,0.0,22.26492129613199,22.415002574120106,22.400000000000002,22.29691490160905,-0.29691490160904976,2500.0,-133.6117057240724,94.69199781236736,5461.080292088294,5461.080292088294,5542.058311031961
50640.0,14.066666666666666,22.0,0.0,22.26463123197598,22.383327203704148,22.400000000000002,22.3312766010727,-0.33127660107270174,2500.0,-149.07447048271578,94.24477440091921,5445.170303918204,5445.170303918204,5541.134859249539
50700.0,14.083333333333334,22.0,0.0,22.264330956591046,22.525002290852882,22.5,22.38751773404847,-0.387517734048469,2500.0,-174.38298032181106,93.72162545995377,5419.338645138142,5419.338645138142,5540.125821238442
50760.0,14.1,22.0,0.0,22.264019473576134,22.494373148432157,22.5,22.42501182269898,-0.4250118226989805,2500.0,-191.25532021454123,93.14785949931014,5401.89253928477,5401.89253928477,5539.314782466387
50820.0,14.116666666666667,22.0,0.0,22.263699192545,21.96106715448803,22.0,22.28334121513265,-0.2833412151326513,2500.0,-127.50354680969309,92.76534885888107,5465.261802049188,5465.261802049188,5538.887298966439
50880.0,14.133333333333333,22.0,0.0,22.263374742554962,22.264336923147862,22.3,22.288894143421768,-0.2888941434217678,2500.0,-130.0023645397955,92.37534176526168,5462.372977225466,5462.372977225466,5538.211382164314
50940.0,14.15,22.0,0.0,22.26304315491327,21.828562051584786,21.8,22.125929428947845,-0.12592942894784542,2500.0,-56.66824302653044,92.20533703618209,5535.537094009652,5535.537094009652,5537.875608624109
51000.0,14.166666666666666,22.0,0.0,22.26270853275202,22.165953136422377,22.200000000000003,22.150619619298567,-0.15061961929856693,2500.0,-67.77882868435512,92.00200055012903,5524.223171865774,5524.223171865774,5537.513183297497
51060.0,14.183333333333334,22.0,0.0,22.262370565353333,22.398055102572098,22.400000000000002,22.233746412865713,-0.23374641286571318,2500.0,-105.18588578957093,91.68644289276031,5486.500557103189,5486.500557103189,5537.133799718275
51120.0,14.2,22.0,0.0,22.26202905925389,22.43768838981401,22.400000000000002,22.28916427524381,-0.2891642752438095,2500.0,-130.12392385971427,91.29607112118117,5461.172147261466,5461.172147261466,5536.2424067488955
51180.0,14.216666666666667,22.0,0.0,22.261677880957116,22.512443072600007,22.5,22.35944285016254,-0.35944285016254085,2500.0,-161.74928257314338,90.81082327346174,5429.061540700319,5429.061540700319,5535.769565362464
51240.0,14.233333333333333,22.0,0.0,22.261322082098594,22.178966552168657,22.200000000000003,22.306295233441695,-0.30629523344169485,2500.0,-137.83285504876267,90.39732470831545,5452.564469659554,5452.564469659554,5535.322234688112
51300.0,14.25,22.0,0.0,22.260961982668555,22.318154798892127,22.3,22.304196822294465,-0.30419682229446465,2500.0,-136.8885700325091,89.98665899821792,5453.0980889657085,5453.0980889657085,5534.140362873203
51360.0,14.266666666666667,22.0,0.0,22.26058878107503,22.27332350724142,22.3,22.302797881529642,-0.30279788152964215,2500.0,-136.25904668833897,89.5778818581529,5453.318835169814,5453.318835169814,5533.232024487345
51420.0,14.283333333333333,22.0,0.0,22.260205799025652,22.506943161380843,22.5,22.368531921019763,-0.3685319210197626,2500.0,-165.8393644588932,89.08036376477622,5423.240999305883,5423.240999305883,5532.506548784898
51480.0,14.3,22.0,0.0,22.259815260213994,22.57087525835143,22.6,22.44568794734651,-0.44568794734651007,2500.0,-200.55957630592954,88.47868503585843,5387.91910872993,5387.91910872993,5531.401980151033
51540.0,14.316666666666666,22.0,0.0,22.259412638195165,22.18110597845925,22.200000000000003,22.363791964897676,-0.3637919648976755,2500.0,-163.70638420395397,87.98756588324656,5424.281181679292,5424.281181679292,5530.302781532316
51600.0,14.333333333333334,22.0,0.0,22.25899803365897,23.00932502711224,23.0,22.575861309931785,-0.5758613099317849,2500.0,-259.1375894693032,87.21015311483865,5328.072563645535,5328.072563645535,5529.210959915855
51660.0,14.35,22.0,0.0,22.25857157107698,22.251363424241106,22.3,22.483907539954522,-0.4839075399545223,2500.0,-217.75839297953502,86.55687793590005,5368.798484956365,5368.798484956365,5528.127790009854
51720.0,14.366666666666667,22.0,0.0,22.25813338984387,22.17835570318501,22.200000000000003,22.389271693303016,-0.3892716933030158,2500.0,-175.1722619863571,86.03136114994098,5410.859099163585,5410.859099163585,5527.806309391299
51780.0,14.383333333333333,22.0,0.0,22.257692665387033,22.371260672736476,22.400000000000002,22.392847795535346,-0.39284779553534577,2500.0,-176.7815079909056,85.50101662596826,5408.719508635062,5408.719508635062,5527.2336944201725
51840.0,14.4,22.0,0.0,22.257246391723914,22.40268486873548,22.400000000000002,22.39523186369023,-0.3952318636902312,2500.0,-177.85433866060404,84.96745360998645,5407.113114949382,5407.113114949382,5525.995878123311
51900.0,14.416666666666666,22.0,0.0,22.256786603086223,22.359909454038654,22.400000000000002,22.396821242460156,-0.39682124246015604,2500.0,-178.56955910707023,84.43174493266524,5405.862185825596,5405.862185825596,5524.575862159006
51960.0,14.433333333333334,22.0,0.0,22.25631115362287,22.1203758269207,22.1,22.29788082830677,-0.29788082830677,2500.0,-134.0463727380465,84.0296058144511,5449.983233076405,5449.983233076405,5524.2950431680665
52020.0,14.45,22.0,0.0,22.25583376068002,22.5445939549835,22.5,22.365253885537847,-0.36525388553784666,2500.0,-164.36424849203098,83.536513068975,5419.172264576944,5419.172264576944,5523.760341187395
52080.0,14.466666666666667,22.0,0.0,22.25535138349223,22.26051615627119,22.3,22.343502590358565,-0.3435025903585647,2500.0,-154.5761656613541,83.07278457199094,5428.496618910637,5428.496618910637,5523.561425368903
52140.0,14.483333333333333,22.0,0.0,22.25486806644618,22.55696209978259,22.6,22.42900172690571,-0.42900172690571026,2500.0,-193.05077710756962,82.49363224066823,5389.442855133098,5389.442855133098,5523.332241122386
52200.0,14.5,22.0,0.0,22.25438344914031,22.527695821443135,22.5,22.45266781793714,-0.45266781793714017,2500.0,-203.70051807171308,81.8825306864531,5378.1820126147395,5378.1820126147395,5522.832237485534
